[20095], 41, 739961.72247685, 3320.09689107, 202.05204605, 98.23297111, 1, 3320.09689107, 202.05204605, 98.23297111, 0, 0, 30.78490068, 130.55498454
[20095], 42, 739961.72259259, 3314.74989390, 203.10665328, 97.61729896, 1, 3314.74989390, 203.10665328, 97.61729896, 0, 0, 30.94338254, 130.58303278
[20095], 43, 739961.72270833, 3313.15414360, 203.34552753, 98.13702450, 1, 3313.15414360, 203.34552753, 98.13702450, 0, 0, 30.81783910, 130.52896708
[20095], 44, 739961.72282407, 3312.85889453, 203.90928523, 98.08141774, 1, 3312.85889453, 203.90928523, 98.08141774, 687.16478374, -193.68480763, 30.83187654, 130.53247654
[20095], 45, 739961.72293981, 3310.95126513, 203.81624569, 98.16316627, 1, 3310.95126513, 203.81624569, 98.16316627, 549.58098895, -186.63592774, 30.81440145, 130.51561743
[20095], 46, 739961.72306713, 3308.22686625, 204.26035336, 98.17409329, 1, 3308.22686625, 204.26035336, 98.17409329, 135.04494693, -146.80099434, 30.81540192, 130.50103009
[20095], 47, 739961.72318287, 3306.32052404, 205.43449075, 98.10590213, 1, 3306.32052404, 205.43449075, 98.10590213, -18.88417733, -121.28941065, 30.83466774, 130.49761347
[20095], 48, 739961.72329861, 3304.45938315, 204.42851889, 98.21568362, 1, 3304.45938315, 204.42851889, 98.21568362, -7.95318524, -111.39186943, 30.81031348, 130.47848310
[20095], 49, 739961.72341435, 3301.74066701, 206.11375342, 98.11963215, 1, 3301.74066701, 206.11375342, 98.11963215, -13.73467494, -114.71896535, 30.83746783, 130.47350077
[20095], 50, 739961.72354167, 3297.87579263, 205.52642906, 98.21880065, 1, 3297.87579263, 205.52642906, 98.21880065, -38.24049285, -132.16183018, 30.81844986, 130.44532762
[20095], 51, 739961.72365741, 3297.55231990, 204.15824621, 98.25526502, 1, 3297.55231990, 204.15824621, 98.25526502, -72.02692553, -153.93346893, 30.80998704, 130.44044467
[20095], 52, 739961.72377315, 3294.38447608, 204.17807258, 98.29028166, 1, 3294.38447608, 204.17807258, 98.29028166, -102.10157550, -167.40830681, 30.80573637, 130.42148890
[20095], 53, 739961.72388889, 3291.99923326, 204.16225439, 98.36553878, 1, 3291.99923326, 204.16225439, 98.36553878, -39.89304767, -136.40632984, 30.79063781, 130.40282441
[20095], 54, 739961.72401620, 3289.48309613, 204.09226942, 97.86441839, 1, 3289.48309613, 204.09226942, 97.86441839, -47.87011953, -146.02004229, 30.91616336, 130.43475583
[20161], 42, 739961.72259259, 3012.17575552, 135.89982100, 104.98890879, 1, 3012.17575552, 135.89982100, 104.98890879, 0, 0, 29.70627619, 128.38775647
[20161], 43, 739961.72270833, 3011.17482699, 136.06411302, 105.07061457, 0, 3011.17482699, 136.06411302, 105.07061457, 0, 0, 29.69043309, 128.37436538
